:Data_list: 20220109_ace_swepam_1m.txt
:Created: 2022 Jan 09 0801 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2022 01 09  0000   59588       0    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0001   59588      60    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0002   59588     120    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0003   59588     180    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0004   59588     240    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0005   59588     300    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0006   59588     360    6    -9999.9    -9999.9    -1.00e+05
2022 01 09  0007   59588     420    1       35.3      430.2     5.69e+05
2022 01 09  0008   59588     480    1       35.3      358.2     3.30e+05
2022 01 09  0009   59588     540    1    -9999.9      327.4     2.27e+05
2022 01 09  0010   59588     600    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0011   59588     660    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0012   59588     720    0       12.8      401.6     7.69e+04
2022 01 09  0013   59588     780    0       13.6      401.8     1.15e+05
2022 01 09  0014   59588     840    0       15.1      402.2     1.81e+05
2022 01 09  0015   59588     900    3    -9999.9    -9999.9    -1.00e+05
2022 01 09  0016   59588     960    6    -9999.9    -9999.9    -1.00e+05
2022 01 09  0017   59588    1020    6    -9999.9    -9999.9    -1.00e+05
2022 01 09  0018   59588    1080    1        8.5    -9999.9    -1.00e+05
2022 01 09  0019   59588    1140    1        8.5      478.4     4.77e+05
2022 01 09  0020   59588    1200    0        6.6      432.2     2.27e+05
2022 01 09  0021   59588    1260    0       13.2      556.2     1.66e+06
2022 01 09  0022   59588    1320    0       17.5      583.2     1.44e+06
2022 01 09  0023   59588    1380    0       11.3      498.2     7.01e+05
2022 01 09  0024   59588    1440    0        9.9      476.9     5.47e+05
2022 01 09  0025   59588    1500    0        9.6      473.5     5.15e+05
2022 01 09  0026   59588    1560    0        9.6      480.8     4.87e+05
2022 01 09  0027   59588    1620    0        9.3      475.6     4.57e+05
2022 01 09  0028   59588    1680    1        8.0      448.2     3.31e+05
2022 01 09  0029   59588    1740    1        7.8      444.3     3.21e+05
2022 01 09  0030   59588    1800    0        9.0      469.2     5.36e+05
2022 01 09  0031   59588    1860    0        9.0      469.0     5.68e+05
2022 01 09  0032   59588    1920    0        9.6      472.3     4.93e+05
2022 01 09  0033   59588    1980    0        9.6      482.6     4.59e+05
2022 01 09  0034   59588    2040    0        8.4      471.1     3.94e+05
2022 01 09  0035   59588    2100    9    -9999.9    -9999.9    -1.00e+05
2022 01 09  0036   59588    2160    1        7.8      451.2     4.28e+05
2022 01 09  0037   59588    2220    0        6.5      439.3     3.08e+05
2022 01 09  0038   59588    2280    0        7.0      450.8     4.14e+05
2022 01 09  0039   59588    2340    0        6.2      444.7     3.68e+05
2022 01 09  0040   59588    2400    0        5.9      442.1     3.47e+05
2022 01 09  0041   59588    2460    1        6.6      460.8     4.69e+05
2022 01 09  0042   59588    2520    0        6.6      468.3     4.47e+05
